,Course_Name,Company,Degree,Score,Reviews,Skills,Level/Cert/Time,IsFree,Course_Url
864,Data Visualization in Power BI: Create Your First Dashboard,Coursera Project Network,,4.3,(11 reviews),,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-visualization-in-power-bi-create-your-first-dashboard
865,Custom Prediction Routine on Google AI Platform,Coursera Project Network,,4.6,(426 reviews),"Cloud Computing, Cloud Platforms, Computer Programming, Machine Learning, Python Programming, Deep Learning",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/custom-prediction-routine-google-ai-platform
866,AI-Powered Chest Disease Detection and Classification,Coursera Project Network,,4.7,(19 reviews),"Deep Learning, Machine Learning",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/ai-powered-chest-disease-detection-and-classification
867,Basic Sentiment Analysis with TensorFlow,Coursera Project Network,,4.5,(200 reviews),"Machine Learning, Deep Learning, Tensorflow",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/basic-sentiment-analysis-tensorflow
868,Building Statistical Models in R: Linear Regression,Coursera Project Network,,4.6,(12 reviews),"R Programming, Statistical Analysis",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/building-statistical-models-in-r-linear-regression
869,Create a Sales Dashboard using Power BI,Coursera Project Network,,4.3,(20 reviews),"Business Intelligence, Data Visualization",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/create-sales-dashboard-using-power-bi
870,Introduction to SQL Window Functions,Coursera Project Network,,4.5,(18 reviews),"SQL, PostgreSQL",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/introduction-to-sql-window-functions
871,SQL Date Time Functions,Coursera Project Network,,4.4,(19 reviews),"PostgreSQL, SQL",Advanced / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/sql-date-time-functions
872,Employee Attrition Prediction Using Machine Learning,Coursera Project Network,,4.7,(9 reviews),"Data Science, Machine Learning, Regression",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/employee-attrition-prediction
873,Predictive Modelling with Azure Machine Learning Studio,Coursera Project Network,,4.5,(239 reviews),"Data Analysis, Machine Learning, Microsoft Azure, Data Science",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/predictive-modelling-azure-machine-learning-studio
874,Data Visualization with Plotly Express,Coursera Project Network,,4.7,(269 reviews),"Data Visualization, Interactive Data Visualization, Machine Learning, Python Programming, Data Science",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-visualization-plotly-express
875,Classify Radio Signals with PyTorch,Coursera Project Network,,3.3,(7 reviews),"Computer Vision, Deep Learning",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/classify-radio-signals-with-pytorch
876,Predicting Salaries with Decision Trees,Coursera Project Network,,4.4,(10 reviews),"Machine Learning, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/predicting-salaries-decision-trees
877,Scikit-Learn to Solve Regression Machine Learning Problems,Coursera Project Network,,,,"Data Analysis, Machine Learning",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/scikit-learn-to-solve-regression-ml-problems
878,Ø¨Ø±ÙØ§ÙØ¬ Power BI  ÙÙÙØ¨ØªØ¯Ø¦ÙÙ: ØªØµÙØ± Ø§ÙØ¨ÙØ§ÙØ§Øª,Coursera Project Network,,4.7,(35 reviews),"Business Analysis, Data Analysis, Data Visualization, Data Visualization Software, Power BI",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/barnamaj-power-bi-lilmubtadiiyna-tasawur-albayanat
879,Data Analytics en Power BI,Coursera Project Network,,4.4,(125 reviews),"Data Analysis, Power BI, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-analytics-power-bi
880,FIFA20 Data Exploration using Python,Coursera Project Network,,4.5,(53 reviews),"Data Visualization, Exploratory Data Analysis",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/fifa20-data-exploration-using-python
881,Image Denoising Using AutoEncoders in Keras and Python,Coursera Project Network,,4.5,(275 reviews),"Deep Learning, Machine Learning, Python Programming, Computer Vision",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/autoencoders-image-denoising
882,Explainable Machine Learning with LIME and H2O in R,Coursera Project Network,,4.7,(58 reviews),"Machine Learning, R Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/explainable-machine-learning-lime-h2o
883,Building and analyzing linear regression model in R,Coursera Project Network,,4.5,(35 reviews),"Regression, Machine Learning, R Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/build-analyze-linear-regression-model-r
884,Deploying a Pytorch Computer Vision Model API to Heroku,Coursera Project Network,,5.0,(13 reviews),"Computer Vision, Machine Learning, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/deploying-a-pytorch-computer-vision-model-api-on-heroku
885,"ML Parameters Optimization: GridSearch, Bayesian, Random",Coursera Project Network,,,,"Data Analysis, Machine Learning",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/ml-parameters-optimization-gridsearch-bayesian-random
886,Perform Sentiment Analysis with scikit-learn,Coursera Project Network,,4.5,(409 reviews),"Machine Learning, Python Programming, Data Analysis, Data Science",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/scikit-learn-logistic-regression-sentiment-analysis
887,Copy.AI for Beginners: Generate texts for various use cases,Coursera Project Network,,,,,Beginner / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/copy-ai-for-beginners-generate-texts-for-various-use-cases-hvgfb
888,Logistic Regression with Python and Numpy,Coursera Project Network,,4.5,(146 reviews),"Machine Learning, Python Programming, Regression, Deep Learning",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/deep-learning-fundamentals-logistic-regression
889,Supply Chain Network Optimization Using MILP on RStudio,Coursera Project Network,,,,"Data Analysis, R Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/supply-chain-network-optimization
890,Write Blog Posts With Outranking: Rank Articles With AI,Coursera Project Network,,,,,Beginner / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/rud-hinds-write-blog-posts-with-outranking-rank-articles-with-ai
891,Mastering Data Analysis with Pandas: Learning Path Part 4,Coursera Project Network,,4.8,(15 reviews),Data Analysis,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/mastering-data-analysis-with-pandas-learning-path-part-4
892,Introduction to Statistics in Python,Coursera Project Network,,4.4,(11 reviews),,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/introduction-statistics-python
893,Mastering Data Analysis with Pandas: Learning Path Part 5,Coursera Project Network,,4.5,(14 reviews),"Data Analysis, Exploratory Data Analysis",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/mastering-data-analysis-with-pandas-learning-path-part-5
894,"Machine Learning para series temporales con ARIMA, SARIMA...",Coursera Project Network,,,,Machine Learning,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/machine-learning-series-temporales-arima-sarima
895,Decision Tree Classifier for Beginners in R,Coursera Project Network,,4.8,(6 reviews),Machine Learning,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/decision-tree-classifier-for-beginners-in-r
896,Get Started with R Markdown,Coursera Project Network,,4.2,(12 reviews),R Programming,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/get-started-with-r-markdown
897,Tidymodels in R: Building tidy machine learning models,Coursera Project Network,,,,Machine Learning,Intermediate / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/tidymodels-in-r-building-tidy-machine-learning-models
898,Predict Diabetes with a Random Forest using R,Coursera Project Network,,4.5,(113 reviews),"Computer Programming, R Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/predict-diabetes-with-a-random-forest-using-r
899,Create digit recognition web app with Streamlit,Coursera Project Network,,,,Deep Learning,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/create-digit-recognition-web-app-with-streamlit
900,"Reverse and complement nucleic acid sequences (DNA, RNA) using Python",Coursera Project Network,,4.4,(34 reviews),"Computer Programming, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/reverse-and-complement-nucleic-acid-sequences-using-python
901,Dashboards in Qlik Sense: Decision-Support Dashboards,Coursera Project Network,,,,,Beginner / Guided Project / Less Than 2 Hours,Free,https://www.coursera.org/projects/qlik-sense-decision-support-dashboards
902,Deep-Dive into Tensorflow Activation Functions,Coursera Project Network,,,,"Deep Learning, Python Programming, Tensorflow",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/deep-dive-tensorflow-activation-functions
903,Regression with Automatic Differentiation in TensorFlow,Coursera Project Network,,4.7,(64 reviews),"Machine Learning, Tensorflow",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/regression-automatic-differentiation-tensorflow
904,Custom Attribution Modeling with Google Analytics,Coursera Project Network,,4.5,(82 reviews),"Digital Marketing, Marketing, Advertising",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/custom-attribution-modeling-with-google-analytics
905,Object Detection Using Facebook's Detectron2,Coursera Project Network,,4.2,(12 reviews),"Computer Vision, Deep Learning",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/object-detection-facebook-detectron2
906,Bracketology with Google Machine Learning,Google Cloud,,,,"Machine Learning, SQL",Beginner / Project / Less Than 2 Hours,,https://www.coursera.org/projects/googlecloud-bracketology-with-google-machine-learning-5ytsd
907,ØªØ­ÙÙÙ Ø§ÙØ¨ÙØ§ÙØ§Øª Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Tableau,Coursera Project Network,,,,"Business Intelligence, Data Analysis, Data Model, Data Visualization, Tableau Software",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/tahlil-albayanat-biastikhdam-tableau
908,Classification with Transfer Learning in Keras,Coursera Project Network,,4.5,(155 reviews),"Deep Learning, Machine Learning, Tensorflow",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/image-classification-transfer-learning-keras
909,Simulation of Call Centre Operations Using R Simmer,Coursera Project Network,,,,"Data Analysis, Process Analysis, R Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/simulation-call-centre-operations
910,Using ggplot,Coursera Project Network,,,,R Programming,Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/using-ggplot
911,Les Statistiques Descriptives et InfÃ©rentielles en R,Coursera Project Network,,4.2,(6 reviews),R Programming,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/statistiques-descriptives-et-inferentielles-en-r
912,IntroducciÃ³n a los algoritmos de regresiÃ³n,Coursera Project Network,,4.5,(40 reviews),Regression,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/introduccion-algoritmos-regresion
913,Non parametric Tests using R Cmdr,Coursera Project Network,,5.0,(8 reviews),Data Analysis,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/non-parametric-tests-rcmdr
914,Ù ØªØ­ÙÙÙ Ø§ÙØ¨ÙØ§ÙØ§Øª Ù Ø¥Ø®Ø±Ø§Ø¬ÙØ§Pandas Ø´Ø±Ø­ Ø£Ø³Ø§Ø³ÙØ§Øª Ø§Ø³ØªØ®Ø¯Ø§Ù,Coursera Project Network,,,,"Data Analysis, Data Science, Python Programming",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/explain-pandas-load-and-export-data
915,ØªØ­ÙÙÙ Ø§ÙØ¨ÙØ§ÙØ§Øª Ø¨ R: Ø§ÙØªÙØ¨Ø¤ Ø¨ØªØ­ÙÙÙ Ø§ÙØ§ÙØ­Ø¯Ø§Ø±,Coursera Project Network,,,,"Data Analysis, Exploratory Data Analysis, Machine Learning",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/tahlil-albayanat-b-r-altanabuw-bitahlil-alainhidar
916,Using probability distributions for real world problems in R,Coursera Project Network,,4.8,(25 reviews),"R Programming, Probability Distribution",Beginner / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/probability-distributions-real-world-problems-r
917,Data Analysis in R: Predictive Analysis with Regression,Coursera Project Network,,4.0,(8 reviews),"Data Analysis, R Programming, Statistical Analysis",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-analysis-in-r-predictive-analysis-with-regression
918,Access Bioinformatics Databases with Biopython,Coursera Project Network,,4.5,(32 reviews),"Bioinformatics, Python Programming",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/access-bioinformatics-databases-with-biopython
919,Data Visualization in Excel: Build an Interactive Dashboard,Coursera Project Network,,3.6,(10 reviews),"Finance, Microsoft Excel",Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/data-visualization-in-excel-build-an-interactive-dashboard
920,Azure Data Engineer con Databricks y Azure Data Factory,Coursera Project Network,,3.9,(12 reviews),,Advanced / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/azure-data-engineer-databricks-data-factory
921,Explore insights in text analysis using Azure Text Analytics,Coursera Project Network,,,,Machine Learning,Intermediate / Guided Project / Less Than 2 Hours,,https://www.coursera.org/projects/explore-insights-in-text-analysis-using-azure-text-analytics
