Kod wojewdztwa,Kod powiatu,Kod gminy,Wojewdztwo,Powiat,Gmina,Typ gminy,Nazwa formularza,Liczba podatnikw,Kwota przychodu                   w tys zotych,Kwota dochodu w tys zotych,Kwota dochodu do opodatkowania                  w tys zotych,Podatek naleny                  w tys zotych
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT36,4043,629626,247533,221874,16066
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT36L,638,1078021,209188,201305,38248
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT37,37243,2049619,1959436,1770554,98940
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT38,678,272471,13509,12872,2441
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT39,172,29027,12056,1663,316
24,74,11,LSKIE,M SIEMIANOWICE LSKIE,M SIEMIANOWICE LSKIE,GM,PIT40A,4141,89159,89159,89159,62
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT28,6225,754582,0,0,55630
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT36,12075,1987476,758129,683601,47319
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT36L,2030,3523904,552566,529978,100696
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT36S,9,2393,364,224,12
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT37,117398,6453201,6181293,5606541,314023
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT38,2217,504233,17334,16414,3113
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT39,389,66087,32409,2843,540
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PIT40A,14487,311995,311995,311992,105
24,75,11,LSKIE,M SOSNOWIEC,M SOSNOWIEC,GM,PT36LS,7,16305,1161,1161,221
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT28,1151,162281,0,0,11870
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT36,2526,444297,156296,141322,9456
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT36L,381,758024,107104,102563,19487
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT37,25867,1349437,1291717,1171804,61078
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT38,410,173281,11106,10905,2072
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT39,78,10037,6048,896,170
24,76,11,LSKIE,M WITOCHOWICE,M WITOCHOWICE,GM,PIT40A,3106,66148,66148,66148,30
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT28,5115,649936,0,0,52272
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT36,8849,1670989,605460,539533,40222
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT36L,1661,3540547,556528,534342,101529
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT37,75061,4435128,4261612,3845010,241761
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT38,2049,734857,34692,33800,6418
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT39,255,51465,26630,2168,412
24,77,11,LSKIE,M TYCHY,M TYCHY,GM,PIT40A,7329,157000,157000,156997,102
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT28,4215,526151,0,0,43693
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT36,9111,1549379,566637,509094,33840
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT36L,1597,2681484,443111,424843,80720
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT36S,8,2406,120,120,5
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT37,85979,4737607,4534317,4098557,231685
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT38,1458,741842,50455,49130,9333
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT39,288,39253,22659,2321,446
24,78,11,LSKIE,M ZABRZE,M ZABRZE,GM,PIT40A,8941,184155,184155,184155,82
24,79,11,LSKIE,M ORY,M ORY,GM,PIT28,2063,271374,0,0,19661
24,79,11,LSKIE,M ORY,M ORY,GM,PIT36,4743,722859,306958,274352,19093
24,79,11,LSKIE,M ORY,M ORY,GM,PIT36L,694,1483912,230133,221930,42167
24,79,11,LSKIE,M ORY,M ORY,GM,PIT37,36485,2082310,2006788,1809518,106460
24,79,11,LSKIE,M ORY,M ORY,GM,PIT38,1072,233991,9797,9446,1791
24,79,11,LSKIE,M ORY,M ORY,GM,PIT39,121,21975,12132,953,181
24,79,11,LSKIE,M ORY,M ORY,GM,PIT40A,2725,55816,55816,55816,70
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT28,1417,137205,0,0,10707
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT36,2832,465576,139370,126007,6767
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT36L,404,1289345,169674,165561,31457
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT37,13919,682291,651530,580432,27696
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT38,219,57085,5594,5190,986
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT39,42,7736,4803,59,11
26,1,13,WITOKRZYSKIE,BUSKI,BUSKOZDRJ,MW,PIT40A,4029,80988,80988,80988,20
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT28,115,14831,0,0,835
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT36,303,31740,9755,8917,292
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT36L,13,47367,7241,7099,1349
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT37,1560,59380,56485,49596,1572
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT38,13,358,39,39,7
26,1,22,WITOKRZYSKIE,BUSKI,GNOJNO,GW,PIT40A,811,14257,14257,14257,0
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT28,123,21943,0,0,1497
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT36,318,49596,11054,10247,386
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT36L,24,89704,7890,7193,1367
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT37,1764,65146,61819,55214,1596
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT38,12,549,22,22,4
26,1,33,WITOKRZYSKIE,BUSKI,NOWY KORCZYN,MW,PIT40A,1017,17662,17662,17662,0
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT28,154,15546,0,0,1146
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT36,467,56512,14895,13717,402
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT36L,37,222139,23819,23318,4430
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT37,2303,86341,81948,72836,2721
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT38,22,1258,86,86,16
26,1,43,WITOKRZYSKIE,BUSKI,PACANW,MW,PIT40A,1280,22056,22056,22056,0
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT28,117,8283,0,0,549
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT36,337,55667,14054,13024,551
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT36L,30,179151,19298,18920,3595
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT37,1668,61956,58887,52196,1760
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT38,14,62578,177,177,34
26,1,52,WITOKRZYSKIE,BUSKI,SOLECZDRJ,GW,PIT40A,811,14218,14218,14218,0
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT28,275,32151,0,0,2033
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT36,560,69284,20368,18602,700
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT36L,58,194201,23333,22763,4325
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT37,2608,100594,95285,85322,3171
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT38,31,1408,58,58,11
26,1,63,WITOKRZYSKIE,BUSKI,STOPNICA,MW,PIT40A,1200,21205,21205,21203,0
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT28,119,18306,0,0,1123
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT36,244,35346,8317,7741,234
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT36L,14,86793,7182,7006,1331
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT37,1449,58374,55525,49034,1569
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT38,13,182,0,0,0
26,1,72,WITOKRZYSKIE,BUSKI,TUCZPY,GW,PIT40A,560,10239,10239,10236,0
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT28,147,11057,0,0,706
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT36,327,40792,12086,10905,472
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT36L,24,41976,4425,4248,807
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT37,1923,77081,73336,64766,2371
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT38,17,1283,194,194,37
26,1,83,WITOKRZYSKIE,BUSKI,WILICA,MW,PIT40A,835,14351,14351,14351,0
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT28,117,18017,0,0,1194
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT36,283,42680,10398,9534,298
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT36L,13,54254,3166,3043,578
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT37,1637,54403,51774,46392,1186
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT38,9,725,0,0,0
26,2,12,WITOKRZYSKIE,JDRZEJOWSKI,IMIELNO,GW,PIT40A,638,11062,11062,11062,0
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT28,1215,162117,0,0,11347
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT36,2446,513807,121857,110460,5419
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT36L,290,756834,79953,77147,14658
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT37,12233,562331,537067,475035,20936
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT38,151,30456,565,541,103
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT39,46,5886,2598,140,27
26,2,23,WITOKRZYSKIE,JDRZEJOWSKI,JDRZEJW,MW,PIT40A,3478,70543,70543,70543,0
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT28,400,52427,0,0,3365
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT36,989,153002,46525,42727,1511
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT36L,69,156795,25819,24970,4744
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT37,4913,210405,200350,176654,6780
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT38,68,10322,498,464,88
26,2,33,WITOKRZYSKIE,JDRZEJOWSKI,MAOGOSZCZ,MW,PIT40A,1294,25230,25230,25230,0
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT28,128,11924,0,0,770
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT36,286,44902,9783,8852,311
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT36L,22,40879,5522,5112,971
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT37,2005,75473,71818,64079,2213
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT38,15,3450,372,364,69
26,2,42,WITOKRZYSKIE,JDRZEJOWSKI,NAGOWICE,GW,PIT40A,702,12692,12692,12692,0
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT28,119,13000,0,0,771
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT36,360,44875,14139,13124,331
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT36L,12,23002,4090,4006,761
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT37,1819,70245,67054,59628,2013
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT38,13,222,15,14,3
26,2,52,WITOKRZYSKIE,JDRZEJOWSKI,OKSA,GW,PIT40A,612,10821,10821,10821,0
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT28,393,59681,0,0,4355
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT36,729,110073,35610,32045,1315
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT36L,56,303666,35576,34994,6649
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT37,6071,294781,282021,250150,10809
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT38,57,22493,402,352,67
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT39,15,1622,505,26,5
26,2,63,WITOKRZYSKIE,JDRZEJOWSKI,SDZISZW,MW,PIT40A,1351,27628,27628,27628,0
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT28,110,16026,0,0,1091
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT36,264,68500,12227,11359,486
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT36L,17,54570,7834,7730,1469
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT37,1725,70235,66918,59346,2055
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT38,9,643,10,10,2
26,2,72,WITOKRZYSKIE,JDRZEJOWSKI,SUPIA,GW,PIT40A,589,10611,10611,10611,0
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT28,238,46122,0,0,2543
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT36,643,88423,28946,26275,985
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT36L,52,152073,16418,15891,3019
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT37,3889,167798,159764,139844,4909
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT38,44,14328,380,362,69
26,2,82,WITOKRZYSKIE,JDRZEJOWSKI,SOBKW,GW,PIT40A,971,18749,18749,18749,0
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT28,162,28272,0,0,1833
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT36,399,69379,14954,13498,466
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT36L,43,204517,12611,12042,2288
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT37,2647,104066,99284,88811,3496
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT38,34,2908,148,148,28
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT39,8,476,165,6,1
26,2,93,WITOKRZYSKIE,JDRZEJOWSKI,WODZISAW,MW,PIT40A,1112,20155,20155,20155,0
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT28,87,10805,0,0,604
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT36,224,49833,7941,7021,270
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT36L,18,54254,4916,4626,879
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT37,1194,46183,43504,38266,1299
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT38,17,2893,74,17,3
26,3,12,WITOKRZYSKIE,KAZIMIERSKI,BEJSCE,GW,PIT40A,677,11474,11474,11474,0
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT28,75,6272,0,0,363
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT36,205,59843,7790,7096,287
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT36L,15,218406,10053,9866,1874
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT37,1116,38619,36639,32776,1024
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT38,8,9779,0,0,0
26,3,22,WITOKRZYSKIE,KAZIMIERSKI,CZARNOCIN,GW,PIT40A,678,11346,11346,11346,0
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT28,408,45129,0,0,3143
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT36,1039,130320,46119,41953,1756
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT36L,104,439509,29803,28435,5403
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT37,5806,257160,244500,214620,8587
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT38,63,6361,552,536,102
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT39,7,830,737,17,3
26,3,33,WITOKRZYSKIE,KAZIMIERSKI,KAZIMIERZA WIELKA,MW,PIT40A,2242,40237,40237,40237,0
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT28,71,3966,0,0,310
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT36,194,42103,8127,7492,204
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT36L,22,56165,3493,3283,624
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT37,1017,39446,37452,33428,1126
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT38,9,645,33,33,6
26,3,43,WITOKRZYSKIE,KAZIMIERSKI,OPATOWIEC,MW,PIT40A,541,9101,9101,9101,0
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT28,137,16147,0,0,817
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT36,339,77370,15686,14514,647
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT36L,35,139841,17097,16677,3169
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT37,1980,72332,68726,60884,1863
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT38,14,967,5,5,1
26,3,53,WITOKRZYSKIE,KAZIMIERSKI,SKALBMIERZ,MW,PIT40A,1090,18505,18505,18505,0
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT28,313,38772,0,0,2160
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT36,905,166429,36813,32712,1232
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT36L,96,289513,32158,30952,5881
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT37,4335,166861,157803,139494,4556
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT38,67,102391,93014,92982,17667
26,4,12,WITOKRZYSKIE,KIELECKI,BIELINY,GW,PIT40A,1097,20288,20288,20288,10
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT28,302,66267,0,0,3826
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT36,949,133275,37475,33963,1241
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT36L,89,571551,53079,51996,9879
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT37,4568,175279,165964,146801,4846
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT38,37,1506,132,130,25
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT39,10,1038,721,0,0
26,4,23,WITOKRZYSKIE,KIELECKI,BODZENTYN,MW,PIT40A,1456,27199,27199,27198,0
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT28,378,53647,0,0,3512
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT36,1322,237880,65638,58593,2868
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT36L,156,490647,59620,57762,10975
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT37,7147,341011,324252,284851,12227
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT38,126,27180,17909,17900,3401
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT39,12,1416,1046,1,0
26,4,33,WITOKRZYSKIE,KIELECKI,CHCINY,MW,PIT40A,1446,30139,30139,30134,0
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT28,343,31779,0,0,1867
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT36,880,232034,33990,30009,1174
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT36L,87,384993,57383,56309,10699
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT37,4695,204837,194649,171521,6820
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT38,50,4825,590,590,112
26,4,43,WITOKRZYSKIE,KIELECKI,CHMIELNIK,MW,PIT40A,1454,28394,28394,28394,0
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT28,619,217693,0,0,9928
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT36,1646,334575,72528,64042,3179
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT36L,248,832529,76369,72932,13857
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT37,7334,309553,292504,256844,10664
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT38,90,11797,251,245,47
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT39,23,11089,6860,4626,879
26,4,53,WITOKRZYSKIE,KIELECKI,DALESZYCE,MW,PIT40A,1519,29653,29653,29653,0
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT28,522,74786,0,0,4686
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT36,1447,248473,65120,58051,3059
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT36L,193,816366,89443,86142,16367
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT37,6639,283211,267796,233871,9447
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT38,106,16593,849,783,149
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT39,24,5065,3846,536,102
26,4,62,WITOKRZYSKIE,KIELECKI,GRNO,GW,PIT40A,1306,24902,24902,24902,0
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT28,162,27744,0,0,1542
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT36,593,192264,18954,16873,543
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT36L,50,251995,18718,17981,3416
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT37,2429,80242,75797,67384,1830
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT38,35,3550,189,180,34
26,4,73,WITOKRZYSKIE,KIELECKI,AGW,MW,PIT40A,958,17096,17096,17096,0
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT28,307,44801,0,0,2889
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT36,768,179399,31186,28225,1641
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT36L,62,164530,21226,20223,3842
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT37,3603,141099,133912,117582,4345
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT38,44,11334,173,173,33
26,4,83,WITOKRZYSKIE,KIELECKI,OPUSZNO,MW,PIT40A,1122,20932,20932,20932,0
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT28,483,105101,0,0,6330
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT36,1122,179529,59909,52686,3551
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT36L,248,578203,76757,63872,12136
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT37,5512,269259,254884,224438,12548
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT38,111,23652,2529,2495,474
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT39,31,7530,4221,212,40
26,4,92,WITOKRZYSKIE,KIELECKI,MASW,GW,PIT40A,925,18359,18359,18359,0
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT28,504,105830,0,0,7069
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT36,1246,210158,62519,55863,3260
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT36L,213,487273,67013,64525,12260
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT37,5628,279029,265364,232908,12058
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT38,127,18784,732,713,135
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT39,21,7035,4012,869,165
26,4,102,WITOKRZYSKIE,KIELECKI,MIEDZIANA GRA,GW,PIT40A,963,19889,19889,19889,0
26,4,112,WITOKRZYSKIE,KIELECKI,MNIW,GW,PIT28,308,41961,0,0,2471
26,4,112,WITOKRZYSKIE,KIELECKI,MNIW,GW,PIT36,898,114273,34526,31629,1104
